PLANT CODE,CATEGORY MAIN,SKU CODE,WAREHOUSE_CUSTOMER,ROUTE,SUPPLIED_CASES,MAX_PRODUCTION_CAPACITY,PRODUCTION COST (INR/CASE),TOTAL_PRODUCTION_COST,TOTAL_FREIGHT_COST,TOTAL_COST
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,46.541216,85000.0,60.0,2792.47296,23961.75823607045,26754.23119607045
UbSpHthdgRKwZLMO,gfygwwMqZcUDIhyf,TdcLKfeMOUDhuGbG,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,85.173669,19404.0,144.0,12265.008336,17504.706419863774,29769.714755863773
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,vxlFBnASWxxzrClK,QkwvjXHVEulRHFGE,61.686232,21781.25,144.0,8882.817407999999,15966.501814299187,24849.319222299186
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,vxlFBnASWxxzrClK,QkwvjXHVEulRHFGE,28.039196,21781.25,144.0,4037.644224,15966.501814299187,20004.146038299186
lZeYhTEkrwyVdXwe,JsONxKmTecQoXsfo,hRLkvhHBsCbqHxVX,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,15.149686,15769.6,60.0,908.98116,10599.409463866345,11508.390623866344
UbSpHthdgRKwZLMO,gfygwwMqZcUDIhyf,hEAxGGfHYGZpZDyb,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,55.156241,19404.0,144.0,7942.4987040000005,17504.706419863774,25447.205123863776
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,34.905912,85000.0,60.0,2094.3547200000003,23961.75823607045,26056.11295607045
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,58.17652,85000.0,60.0,3490.5912,23961.75823607045,27452.34943607045
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,vxlFBnASWxxzrClK,rEmjyqmwotFfZVpE,37.233102,27625.0,60.0,2233.98612,17504.706419863774,19738.692539863776
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,fIoEAwnNDKWccuDI,KpketNvICdibERdg,QkwvjXHVEulRHFGE,0.14575021,19958.4,60.0,8.745012599999999,12072.69148033576,12081.43649293576
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,xvKwKNVxKXlreMSC,KpketNvICdibERdg,QkwvjXHVEulRHFGE,0.93650041,19958.4,60.0,56.190024599999994,12072.69148033576,12128.88150493576
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,KpketNvICdibERdg,rEmjyqmwotFfZVpE,10.606832,133056.0,75.0,795.5124000000001,19632.18789458691,20427.70029458691
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,KpketNvICdibERdg,rEmjyqmwotFfZVpE,21.213663,133056.0,75.0,1591.024725,19632.18789458691,21223.21261958691
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,KpketNvICdibERdg,rEmjyqmwotFfZVpE,29.680523,133056.0,75.0,2226.039225,19632.18789458691,21858.22711958691
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,KpketNvICdibERdg,rEmjyqmwotFfZVpE,10.606832,133056.0,75.0,795.5124000000001,19632.18789458691,20427.70029458691
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,KpketNvICdibERdg,rEmjyqmwotFfZVpE,10.606832,133056.0,75.0,795.5124000000001,19632.18789458691,20427.70029458691
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,KpketNvICdibERdg,rEmjyqmwotFfZVpE,10.606832,133056.0,75.0,795.5124000000001,19632.18789458691,20427.70029458691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,PnawBgZOogehQPSp,KpketNvICdibERdg,rEmjyqmwotFfZVpE,1.9001731,26775.0,144.0,273.6249264,19632.18789458691,19905.81282098691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,FinSAETSNdGlVhnV,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.78888131,26775.0,144.0,113.59890863999999,19632.18789458691,19745.78680322691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,xUOlVjehegHLbKJn,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.95376388,26775.0,144.0,137.34199872,19632.18789458691,19769.52989330691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,QUdGELKnoncMPemH,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.43802489,26775.0,144.0,63.07558416,19632.18789458691,19695.26347874691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,ZPMfOPMJZBbkbWGj,KpketNvICdibERdg,rEmjyqmwotFfZVpE,1.183322,26775.0,144.0,170.398368,19632.18789458691,19802.58626258691
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,KpketNvICdibERdg,rEmjyqmwotFfZVpE,66.469732,133056.0,75.0,4985.229899999999,19632.18789458691,24617.41779458691
UbSpHthdgRKwZLMO,gfygwwMqZcUDIhyf,amqqdvIZwBwUNxfL,KpketNvICdibERdg,rEmjyqmwotFfZVpE,3.8413221,19404.0,144.0,553.1503824,19632.18789458691,20185.33827698691
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,KpketNvICdibERdg,QkwvjXHVEulRHFGE,2.8094211,21781.25,144.0,404.5566384,15871.377842840517,16275.934481240516
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,KpketNvICdibERdg,QkwvjXHVEulRHFGE,2.8094211,21781.25,144.0,404.5566384,15871.377842840517,16275.934481240516
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,KpketNvICdibERdg,QkwvjXHVEulRHFGE,2.8094211,21781.25,144.0,404.5566384,15871.377842840517,16275.934481240516
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,KpketNvICdibERdg,rEmjyqmwotFfZVpE,3.0514993,27625.0,60.0,183.089958,19632.18789458691,19815.27785258691
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,KpketNvICdibERdg,rEmjyqmwotFfZVpE,5.9899801,27625.0,60.0,359.39880600000004,19632.18789458691,19991.58670058691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,APOAYFdmCdCdedKx,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.47332879,26775.0,144.0,68.15934576,19632.18789458691,19700.34724034691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,TxEXwoGHUivXSCJq,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.81022091,26775.0,144.0,116.67181104,19632.18789458691,19748.85970562691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,DutfXnHEdxusZsbZ,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.39444066,26775.0,144.0,56.79945504,19632.18789458691,19688.98734962691
UbSpHthdgRKwZLMO,MOkIUpkDyrOSJoRu,vStFuwmlshmANcZE,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.78888131,26775.0,144.0,113.59890863999999,19632.18789458691,19745.78680322691
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,KpketNvICdibERdg,rEmjyqmwotFfZVpE,11.21132,85000.0,60.0,672.6792,26089.239710793587,26761.918910793585
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,KpketNvICdibERdg,rEmjyqmwotFfZVpE,7.207277,85000.0,60.0,432.43662,26089.239710793587,26521.676330793587
UbSpHthdgRKwZLMO,gfygwwMqZcUDIhyf,TdcLKfeMOUDhuGbG,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.67214487,19404.0,144.0,96.78886128,19632.18789458691,19728.976755866912
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,KpketNvICdibERdg,QkwvjXHVEulRHFGE,4.058406,21781.25,144.0,584.4104639999999,15871.377842840517,16455.788306840517
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,KpketNvICdibERdg,QkwvjXHVEulRHFGE,2.8094211,21781.25,144.0,404.5566384,15871.377842840517,16275.934481240516
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,hRLkvhHBsCbqHxVX,KpketNvICdibERdg,QkwvjXHVEulRHFGE,0.08745063,19958.4,60.0,5.2470378,12072.69148033576,12077.93851813576
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,wywdnEguVTbaEqJG,KpketNvICdibERdg,QkwvjXHVEulRHFGE,0.14575105,19958.4,60.0,8.745063,12072.69148033576,12081.43654333576
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,oGjBIjdfjcjTYguZ,KpketNvICdibERdg,QkwvjXHVEulRHFGE,0.23320168,19958.4,60.0,13.9921008,12072.69148033576,12086.68358113576
UbSpHthdgRKwZLMO,gfygwwMqZcUDIhyf,hEAxGGfHYGZpZDyb,KpketNvICdibERdg,rEmjyqmwotFfZVpE,0.35309786,19404.0,144.0,50.84609184,19632.18789458691,19683.03398642691
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,KpketNvICdibERdg,rEmjyqmwotFfZVpE,4.8048513,85000.0,60.0,288.291078,26089.239710793587,26377.530788793585
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,KpketNvICdibERdg,rEmjyqmwotFfZVpE,4.8048513,85000.0,60.0,288.291078,26089.239710793587,26377.530788793585
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,KpketNvICdibERdg,rEmjyqmwotFfZVpE,4.6590923,27625.0,60.0,279.545538,19632.18789458691,19911.73343258691
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,1.8177876,178640.0,67.5,122.70066299999999,14668.894925356011,14791.595588356011
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,15.604324,178640.0,67.5,1053.29187,14668.894925356011,15722.18679535601
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,10.09882,178640.0,67.5,681.67035,14668.894925356011,15350.565275356012
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,2.7685286,178640.0,67.5,186.8756805,14668.894925356011,14855.77060585601
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,1.9187758,178640.0,67.5,129.5173665,14668.894925356011,14798.412291856012
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,14.138348,178640.0,67.5,954.3384900000001,14668.894925356011,15623.233415356011
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.60791504,8870.4,67.5,41.0342652,10870.208562851254,10911.242828051254
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,xvKwKNVxKXlreMSC,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.024047141,19958.4,60.0,1.44282846,10870.208562851254,10871.651391311254
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,1.3865814,133056.0,75.0,103.993605,19683.235770442636,19787.229375442636
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,4.3330669,133056.0,75.0,324.98001750000003,19683.235770442636,20008.215787942638
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,50.070154,133056.0,75.0,3755.26155,19683.235770442636,23438.497320442635
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,8.7078529,133056.0,75.0,653.0889675000001,19683.235770442636,20336.324737942636
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,4.7893191,133056.0,75.0,359.1989325,19683.235770442636,20042.434702942635
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,1.3061779,133056.0,75.0,97.9633425,19683.235770442636,19781.199112942635
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,38.34713,133056.0,75.0,2876.03475,19683.235770442636,22559.270520442635
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.050263715,21781.25,144.0,7.23797496,14668.894925356011,14676.132900316012
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.050263715,21781.25,144.0,7.23797496,14668.894925356011,14676.132900316012
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.050263715,21781.25,144.0,7.23797496,14668.894925356011,14676.132900316012
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.27594265,27625.0,60.0,16.556559,19683.235770442636,19699.792329442636
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.28430455,27625.0,60.0,17.058273,19683.235770442636,19700.294043442635
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,4.039528,178640.0,67.5,272.66814,14668.894925356011,14941.563065356011
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.12199614,8870.4,67.5,8.234739450000001,10870.208562851254,10878.443302301253
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.16266152,8870.4,67.5,10.9796526,10870.208562851254,10881.188215451253
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.24399228,8870.4,67.5,16.469478900000002,10870.208562851254,10886.678041751255
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.16266152,8870.4,67.5,10.9796526,10870.208562851254,10881.188215451253
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,4.9776285,178640.0,67.5,335.98992375,14668.894925356011,15004.88484910601
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.60403534,85000.0,60.0,36.242120400000005,26140.287586649312,26176.52970704931
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.20444273,85000.0,60.0,12.2665638,26140.287586649312,26152.554150449312
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.50263715,21781.25,144.0,72.3797496,14668.894925356011,14741.274674956012
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,oavwOZsJHxSgckFi,QkwvjXHVEulRHFGE,0.20105486,21781.25,144.0,28.95189984,14668.894925356011,14697.846825196011
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.11151422,85000.0,60.0,6.690853199999999,26140.287586649312,26146.978439849314
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.0092928513,85000.0,60.0,0.557571078,26140.287586649312,26140.84515772731
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,oavwOZsJHxSgckFi,rEmjyqmwotFfZVpE,0.31789953,27625.0,60.0,19.0739718,19683.235770442636,19702.309742242636
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,20.088057,178640.0,67.5,1355.9438475,11451.971756723424,12807.915604223424
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,346.67297,178640.0,67.5,23400.425475,11451.971756723424,34852.39723172342
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,427.09787,178640.0,67.5,28829.106225,11451.971756723424,40281.07798172342
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,240.0264,178640.0,67.5,16201.782,11451.971756723424,27653.753756723425
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,34.848701,178640.0,67.5,2352.2873175,11451.971756723424,13804.259074223424
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,127.22436,178640.0,67.5,8587.6443,11451.971756723424,20039.616056723426
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,2.5273403,8870.4,67.5,170.59547025,7653.285394218666,7823.880864468666
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,44.498766,90610.0,75.0,3337.40745,11451.971756723424,14789.379206723424
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,264.87996,90610.0,75.0,19865.997,11451.971756723424,31317.96875672342
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,45.642426,90610.0,75.0,3423.18195,11451.971756723424,14875.153706723424
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,126.13332,90610.0,75.0,9459.999,11451.971756723424,20911.97075672342
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,23.96533,90610.0,75.0,1797.39975,11451.971756723424,13249.371506723424
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,17.336655,90610.0,75.0,1300.249125,11451.971756723424,12752.220881723424
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,345.51879,90610.0,75.0,25913.90925,11451.971756723424,37365.88100672342
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,6.4247348,21781.25,144.0,925.1618112000001,11451.971756723424,12377.133567923423
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,1.915642,21781.25,144.0,275.852448,11451.971756723424,11727.824204723423
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,2.769131,21781.25,144.0,398.754864,11451.971756723424,11850.726620723424
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,6.9313584,27625.0,60.0,415.881504,21831.31828483632,22247.199788836322
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,7.1413995,27625.0,60.0,428.48397,21831.31828483632,22259.802254836322
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,66.960189,178640.0,67.5,4519.8127575,11451.971756723424,15971.784514223424
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,1.4258522,8870.4,67.5,96.2450235,7653.285394218666,7749.530417718665
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,0.71303713,8870.4,67.5,48.130006275,7653.285394218666,7701.415400493665
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,1.7101357,8870.4,67.5,115.43415974999999,7653.285394218666,7768.719553968665
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,3.3500651,8870.4,67.5,226.12939425000002,7653.285394218666,7879.414788468665
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,76.285239,178640.0,67.5,5149.2536325,11451.971756723424,16601.225389223422
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,7.9982383,85000.0,60.0,479.894298,28288.370101042998,28768.264399042997
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,2.707096,85000.0,60.0,162.42576,28288.370101042998,28450.795861042996
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,5.0660348,21781.25,144.0,729.5090111999999,11451.971756723424,12181.480767923424
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,DbeOSRVDyvVzmzca,QkwvjXHVEulRHFGE,3.7993383,21781.25,144.0,547.1047152,11451.971756723424,11999.076471923423
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,1.4765978,85000.0,60.0,88.595868,28288.370101042998,28376.965969042998
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,4.563742,85000.0,60.0,273.82452,28288.370101042998,28562.194621042996
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,DbeOSRVDyvVzmzca,rEmjyqmwotFfZVpE,6.9313584,27625.0,60.0,415.881504,21831.31828483632,22247.199788836322
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,16.169675,178640.0,67.5,1091.4530625000002,11490.031915454301,12581.484977954302
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,279.05086,178640.0,67.5,18835.93305,11490.031915454301,30325.964965454303
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,343.78805,178640.0,67.5,23205.693375,11490.031915454301,34695.7252904543
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,193.20679,178640.0,67.5,13041.458325000001,11490.031915454301,24531.490240454303
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,28.051105,178640.0,67.5,1893.4495875,11490.031915454301,13383.4815029543
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,102.40794,178640.0,67.5,6912.5359499999995,11490.031915454301,18402.5678654543
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,2.0343566,8870.4,67.5,137.3190705,7691.345552949544,7828.664623449544
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,35.818826,90610.0,75.0,2686.41195,11490.031915454301,14176.443865454301
TlklqLlSrqYqbTVz,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,XGcBHzEZZSgCFpfJ,QkwvjXHVEulRHFGE,213.21241,90610.0,75.0,15990.93075,11490.031915454301,27480.962665454303
